      27.147370       0.71714457E-04
      27.147470       0.72412423E-04
      27.147570       0.73120874E-04
      27.147670       0.73839455E-04
      27.147770       0.74568882E-04
      27.147870       0.75309137E-04
      27.147970       0.76060565E-04
      27.148070       0.76822936E-04
      27.148170       0.77596975E-04
      27.148270       0.78383122E-04
      27.148370       0.79180913E-04
      27.148470       0.79991107E-04
      27.148570       0.80813894E-04
      27.148670       0.81649181E-04
      27.148770       0.82497552E-04
      27.148870       0.83359410E-04
      27.148970       0.84234797E-04
      27.149070       0.85123923E-04
      27.149170       0.86027260E-04
      27.149270       0.86944967E-04
      27.149370       0.87877542E-04
      27.149470       0.88825450E-04
      27.149570       0.89788212E-04
      27.149670       0.90767564E-04
      27.149770       0.91762276E-04
      27.149870       0.92773773E-04
      27.149970       0.93801999E-04
      27.150070       0.94847231E-04
      27.150170       0.95910416E-04
      27.150270       0.96991279E-04
      27.150370       0.98091037E-04
      27.150470       0.99209035E-04
      27.150570       0.10034683E-03
      27.150670       0.10150349E-03
      27.150770       0.10268084E-03
      27.150870       0.10387893E-03
      27.150970       0.10509784E-03
      27.151070       0.10633814E-03
      27.151170       0.10760107E-03
      27.151270       0.10888641E-03
      27.151370       0.11019490E-03
      27.151470       0.11152707E-03
      27.151570       0.11288320E-03
      27.151670       0.11426495E-03
      27.151770       0.11567191E-03
      27.151870       0.11710497E-03
      27.151970       0.11856507E-03
      27.152070       0.12005243E-03
      27.152170       0.12156829E-03
      27.152270       0.12311267E-03
      27.152370       0.12468672E-03
      27.152470       0.12629109E-03
      27.152570       0.12792682E-03
      27.152670       0.12959456E-03
      27.152770       0.13129509E-03
      27.152870       0.13302912E-03
      27.152970       0.13479807E-03
      27.153070       0.13660236E-03
      27.153170       0.13844334E-03
      27.153270       0.14032141E-03
      27.153370       0.14223828E-03
      27.153470       0.14419487E-03
      27.153570       0.14619191E-03
      27.153670       0.14823019E-03
      27.153770       0.15031259E-03
      27.153870       0.15243883E-03
      27.153970       0.15460983E-03
      27.154070       0.15682770E-03
      27.154170       0.15909437E-03
      27.154270       0.16141066E-03
      27.154370       0.16377729E-03
      27.154470       0.16619587E-03
      27.154570       0.16866902E-03
      27.154670       0.17119786E-03
      27.154770       0.17378439E-03
      27.154870       0.17642961E-03
      27.154970       0.17913623E-03
      27.155070       0.18190489E-03
      27.155170       0.18473812E-03
      27.155270       0.18763847E-03
      27.155370       0.19060806E-03
      27.155470       0.19364872E-03
      27.155570       0.19676226E-03
      27.155670       0.19995151E-03
      27.155770       0.20321875E-03
      27.155870       0.20656739E-03
      27.155970       0.20999921E-03
      27.156070       0.21351755E-03
      27.156170       0.21712498E-03
      27.156270       0.22082463E-03
      27.156370       0.22461947E-03
      27.156470       0.22851303E-03
      27.156570       0.23250919E-03
      27.156670       0.23661113E-03
      27.156770       0.24082249E-03
      27.156870       0.24514755E-03
      27.156970       0.24958997E-03
      27.157070       0.25415348E-03
      27.157170       0.25884403E-03
      27.157270       0.26366590E-03
      27.157370       0.26862417E-03
      27.157470       0.27372255E-03
      27.157570       0.27896774E-03
      27.157670       0.28436640E-03
      27.157770       0.28992196E-03
      27.157870       0.29564331E-03
      27.157970       0.30153503E-03
      27.158070       0.30760435E-03
      27.158170       0.31385908E-03
      27.158270       0.32030716E-03
      27.158370       0.32695558E-03
      27.158470       0.33381483E-03
      27.158570       0.34088981E-03
      27.158670       0.34819298E-03
      27.158770       0.35573400E-03
      27.158870       0.36352312E-03
      27.158970       0.37156986E-03
      27.159070       0.37988759E-03
      27.159170       0.38848840E-03
      27.159270       0.39738325E-03
      27.159370       0.40658930E-03
      27.159470       0.41611829E-03
      27.159570       0.42598587E-03
      27.159670       0.43620984E-03
      27.159770       0.44680490E-03
      27.159870       0.45779310E-03
      27.159970       0.46918908E-03
      27.160070       0.48101783E-03
      27.160170       0.49329827E-03
      27.160270       0.50605855E-03
      27.160370       0.51931873E-03
      27.160470       0.53310779E-03
      27.160570       0.54745266E-03
      27.160670       0.56238464E-03
      27.160770       0.57793745E-03
      27.160870       0.59414523E-03
      27.160970       0.61104454E-03
      27.161070       0.62867480E-03
      27.161170       0.64707992E-03
      27.161270       0.66630430E-03
      27.161370       0.68640231E-03
      27.161470       0.70742107E-03
      27.161570       0.72942364E-03
      27.161670       0.75246776E-03
      27.161770       0.77662177E-03
      27.161870       0.80196102E-03
      27.161970       0.82855682E-03
      27.162070       0.85650291E-03
      27.162170       0.88588754E-03
      27.162270       0.91681183E-03
      27.162370       0.94938497E-03
      27.162470       0.98372396E-03
      27.162570       0.10199658E-02
      27.162670       0.10582492E-02
      27.162770       0.10987323E-02
      27.162870       0.11415800E-02
      27.162970       0.11869901E-02
      27.163070       0.12351663E-02
      27.163170       0.12863426E-02
      27.163270       0.13407677E-02
      27.163370       0.13987247E-02
      27.163470       0.14605249E-02
      27.163570       0.15265185E-02
      27.163670       0.15970936E-02
      27.163770       0.16726902E-02
      27.163870       0.17537884E-02
      27.163970       0.18409310E-02
      27.164070       0.19347507E-02
      27.164170       0.20359399E-02
      27.164270       0.21452903E-02
      27.164370       0.22637166E-02
      27.164470       0.23922232E-02
      27.164570       0.25320296E-02
      27.164670       0.26844794E-02
      27.164770       0.28511588E-02
      27.164870       0.30338764E-02
      27.164970       0.32347971E-02
      27.165070       0.34563973E-02
      27.165170       0.37016487E-02
      27.165270       0.39740333E-02
      27.165370       0.42777038E-02
      27.165470       0.46176923E-02
      27.165570       0.50000511E-02
      27.165670       0.54321037E-02
      27.165770       0.59229141E-02
      27.165870       0.64837278E-02
      27.165970       0.71285404E-02
      27.166070       0.78750838E-02
      27.166170       0.87461931E-02
      27.166270       0.97713034E-02
      27.166370       0.10989249E-01
      27.166470       0.12452194E-01
      27.166570       0.14231214E-01
      27.166670       0.16425430E-01
      27.166770       0.19176907E-01
      27.166870       0.22695047E-01
      27.166970       0.27300098E-01
      27.167070       0.33502711E-01
      27.167170       0.42164859E-01
      27.167270       0.54845781E-01
      27.167370       0.74656759E-01
      27.167470       0.10876176
      27.167570       0.17821615
      27.167670       0.39475084
      27.167770       0.97422367
      27.167870       0.96454243
      27.167970       0.95352373
      27.168070       0.94017006
      27.168170       0.92174429
      27.168270       0.89020254
      27.168370       0.79425938
      27.168470       0.30676107
      27.168570       0.15626870
      27.168670       0.98864213E-01
      27.168770       0.69164568E-01
      27.168870       0.51431473E-01
      27.168970       0.39879863E-01
      27.169070       0.31891447E-01
      27.169170       0.26117706E-01
      27.169270       0.21800180E-01
      27.169370       0.18482325E-01
      27.169470       0.15874940E-01
      27.169570       0.13787202E-01
      27.169670       0.12088670E-01
      27.169770       0.10687723E-01
      27.169870       0.95182437E-02
      27.169970       0.85317308E-02
      27.170070       0.76916737E-02
      27.170170       0.69703886E-02
      27.170270       0.63463727E-02
      27.170370       0.58028546E-02
      27.170470       0.53265052E-02
      27.170570       0.49066684E-02
      27.170670       0.45347002E-02
      27.170770       0.42036001E-02
      27.170870       0.39075690E-02
      27.170970       0.36418085E-02
      27.171070       0.34023308E-02
      27.171170       0.31857551E-02
      27.171270       0.29892615E-02
      27.171370       0.28104400E-02
      27.171470       0.26472094E-02
      27.171570       0.24978320E-02
      27.171670       0.23607602E-02
      27.171770       0.22346849E-02
      27.171870       0.21184606E-02
      27.171970       0.20110848E-02
      27.172070       0.19116795E-02
      27.172170       0.18194672E-02
      27.172270       0.17337830E-02
      27.172370       0.16540205E-02
      27.172470       0.15796423E-02
      27.172570       0.15101698E-02
      27.172670       0.14451887E-02
      27.172770       0.13843198E-02
      27.172870       0.13272101E-02
      27.172970       0.12735782E-02
      27.173070       0.12231254E-02
      27.173170       0.11756189E-02
      27.173270       0.11308275E-02
      27.173370       0.10885483E-02
      27.173470       0.10485984E-02
      27.173570       0.10108102E-02
      27.173670       0.97503025E-03
      27.173770       0.94111752E-03
      27.173870       0.90894402E-03
      27.173970       0.87839474E-03
      27.174070       0.84935764E-03
      27.174170       0.82173992E-03
      27.174270       0.79544765E-03
      27.174370       0.77039756E-03
      27.174470       0.74651413E-03
      27.174570       0.72372402E-03
      27.174670       0.70196152E-03
      27.174770       0.68116860E-03
      27.174870       0.66128498E-03
      27.174970       0.64225921E-03
      27.175070       0.62404238E-03
      27.175170       0.60659107E-03
      27.175270       0.58986158E-03
      27.175370       0.57381526E-03
      27.175470       0.55841474E-03
      27.175570       0.54362419E-03
      27.175670       0.52941797E-03
      27.175770       0.51576036E-03
      27.175870       0.50262169E-03
      27.175970       0.48998153E-03
      27.176070       0.47781075E-03
      27.176170       0.46608883E-03
      27.176270       0.45479107E-03
      27.176370       0.44390203E-03
      27.176470       0.43339884E-03
      27.176570       0.42326399E-03
      27.176670       0.41348042E-03
      27.176770       0.40403182E-03
